"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name","gene_type"
"ENSG00000104419",20628.8861071267,1.48735649295033,0.307754502727017,4.8329317029348,1.34536952187784e-06,1.0789890499785e-05,"NDRG1","protein_coding"
"ENSG00000134532",198.317198057148,-1.62576000514693,0.336438135314359,-4.83227028834843,1.34984820472717e-06,1.08236427304584e-05,"SOX5","protein_coding"
"ENSG00000164329",2930.81393477497,-0.51946335153088,0.107502737937558,-4.83209415403545,1.35104329089737e-06,1.08310574811584e-05,"TENT2","protein_coding"
"ENSG00000162545",4435.86677254735,-1.35445567908644,0.280310976351495,-4.83197517527113,1.35185114764027e-06,1.08353655411103e-05,"CAMK2N1","protein_coding"
"ENSG00000233052",3.56042110234677,-4.48405447302404,0.928026553618158,-4.83181699439716,1.3529259031604e-06,1.08418106982608e-05,"AL513304.1","lncRNA"
"ENSG00000081026",3172.17038391936,-1.14404897473591,0.23680438282036,-4.83119848167583,1.35713626474374e-06,1.08733757531268e-05,"MAGI3","protein_coding"
"ENSG00000261210",7.82458928987667,-1.34760899924863,0.27896086009999,-4.83081748014971,1.3597361007963e-06,1.08920272341331e-05,"CLEC19A","protein_coding"
"ENSG00000286180",4.04489813517328,1.86496362624073,0.386067906793995,4.83066215404398,1.36079737171866e-06,1.08983492025289e-05,"AC073140.2","lncRNA"
"ENSG00000226431",1.83954926516968,-3.88690596282158,0.804676528454734,-4.83039560043565,1.36262046516831e-06,1.09107687057051e-05,"AL121929.1","lncRNA"
"ENSG00000128294",2049.99902193867,-0.72670857888908,0.150448121886611,-4.83029345781253,1.36331969198887e-06,1.09141860233961e-05,"TPST2","protein_coding"
"ENSG00000223783",8.70863347693956,-3.54439096217513,0.733888837890268,-4.8296019494782,1.36806256069456e-06,1.09499672690158e-05,"LINC01983","lncRNA"
"ENSG00000233621",375.525051929921,-0.822052937456621,0.170214014451691,-4.82952558345267,1.36858730653341e-06,1.09519791249956e-05,"LINC01137","lncRNA"
"ENSG00000211663",1998.72405339218,2.67722589082938,0.554491544342742,4.82825377256705,1.37735500840112e-06,1.10199404107348e-05,"IGLV3-19","IG_V_gene"
"ENSG00000233797",10.9196840260392,1.71599315668963,0.355452837779226,4.82762542398226,1.3817066754218e-06,1.10525498037934e-05,"UFL1-AS1","lncRNA"
"ENSG00000257761",3.86354232820876,2.62855444367725,0.544486771863772,4.82758182477002,1.38200911451498e-06,1.10527620537972e-05,"AC078860.2","lncRNA"
"ENSG00000196659",856.896084440672,-0.755484816853421,0.156496121254613,-4.827498667678,1.3825861353016e-06,1.10551697764834e-05,"TTC30B","protein_coding"
"ENSG00000205730",3949.09512342209,-1.23892114330364,0.256666404685123,-4.82697042031481,1.3862570181055e-06,1.10823101467384e-05,"ITPRIPL2","protein_coding"
"ENSG00000272582",8.5093235587181,1.32713634809355,0.274959590113466,4.82665961040272,1.38842126821131e-06,1.10973974470362e-05,"AL031587.3","lncRNA"
"ENSG00000113924",470.188642911864,-2.51493620638915,0.521069078516406,-4.82649289716002,1.38958347431477e-06,1.11044711711649e-05,"HGD","protein_coding"
"ENSG00000261469",14.0489298498446,-1.39910517738298,0.289904511714601,-4.82608969797731,1.39239816091298e-06,1.11247447798512e-05,"AC020978.4","lncRNA"
"ENSG00000186416",945.883904918453,0.678212678166562,0.140536518279236,4.82588217262507,1.3938490076668e-06,1.11341159017213e-05,"NKRF","protein_coding"
"ENSG00000265845",4.42238624306528,-1.68316346276173,0.348839239917033,-4.82504050622874,1.39974816636259e-06,1.11790094785656e-05,"AC024267.4","lncRNA"
"ENSG00000183549",75.6457995608554,-1.54133210095581,0.31944970157685,-4.82496021548172,1.40031216924061e-06,1.11812847318674e-05,"ACSM5","protein_coding"
"ENSG00000229835",2.17749472446297,2.38859678750002,0.495076494633902,4.82470247202169,1.4021241670333e-06,1.11935221465433e-05,"KHSRPP1","processed_pseudogene"
"ENSG00000143772",5010.71985286461,1.22710762997105,0.254347940832997,4.82452354814525,1.40338337012205e-06,1.12013424600696e-05,"ITPKB","protein_coding"
"ENSG00000198331",835.152885025245,0.911527756870461,0.188941418797517,4.82439352192712,1.40429913097305e-06,1.12064189615101e-05,"HYLS1","protein_coding"
"ENSG00000070018",4272.42382253779,1.08119294346372,0.224137850651426,4.82378563157174,1.40858806694146e-06,1.12384062859341e-05,"LRP6","protein_coding"
"ENSG00000177842",252.504395887694,-0.907021402338847,0.188058086378332,-4.82309173621026,1.41349920244043e-06,1.12753440959306e-05,"ZNF620","protein_coding"
"ENSG00000213760",84.449652848162,-1.3956489977505,0.289370792681439,-4.82304722193209,1.41381481948755e-06,1.12756164978441e-05,"ATP6V1G2","protein_coding"
"ENSG00000137507",2517.22494725988,-1.10089459868022,0.228267925448567,-4.8228177327886,1.41544302884614e-06,1.12858035977847e-05,"LRRC32","protein_coding"
"ENSG00000235489",12.9232204030186,1.22533841926351,0.254072638534881,4.82278779143426,1.41565559358133e-06,1.12858035977847e-05,"DBF4P1","processed_pseudogene"
"ENSG00000204514",1198.55841082072,-0.992291440904399,0.205774429067904,-4.82222910494359,1.41962755020499e-06,1.13130637282789e-05,"ZNF814","protein_coding"
"ENSG00000241111",3.19171724797911,-2.45773061896496,0.509667094657851,-4.82222738082567,1.41963982431497e-06,1.13130637282789e-05,"PRICKLE2-AS1","lncRNA"
"ENSG00000147443",384.615650749653,1.32738750324227,0.275271036208222,4.82211104199935,1.42046828395087e-06,1.13174143705394e-05,"DOK2","protein_coding"
"ENSG00000233230",30.0689730089769,0.996639534606394,0.20673362215989,4.82088749857817,1.42920945422121e-06,1.13847943400481e-05,"AC079807.1","lncRNA"
"ENSG00000198780",199.820739949722,-1.75308152286253,0.363672918190361,-4.82048960804087,1.43206317004981e-06,1.14052585670369e-05,"FAM169A","protein_coding"
"ENSG00000126749",2633.46139520886,0.860584764888362,0.178545238242546,4.81998161003484,1.43571455313961e-06,1.14320661893804e-05,"EMG1","protein_coding"
"ENSG00000183199",74.2574203764924,0.991574990963353,0.205750576303941,4.81930601982163,1.44058442583627e-06,1.14685636126791e-05,"HSP90AB3P","processed_pseudogene"
"ENSG00000137563",2668.82132363281,1.55773261834067,0.323323260494776,4.81787983938088,1.45091700602328e-06,1.15462326701018e-05,"GGH","protein_coding"
"ENSG00000175895",6187.97267225398,-1.09834132364377,0.22797104270547,-4.81789840766217,1.45078202337752e-06,1.15462326701018e-05,"PLEKHF2","protein_coding"
"ENSG00000142599",8088.63567146433,-0.543227169736466,0.112780585227532,-4.81667273352519,1.45971805382928e-06,1.16139633041511e-05,"RERE","protein_coding"
"ENSG00000197165",16.4783382961621,-1.91174173419913,0.396939738020981,-4.81620143080277,1.46316825196101e-06,1.16367917755724e-05,"SULT1A2","protein_coding"
"ENSG00000263982",8.1524803331227,-1.64173166549088,0.34087658841497,-4.81620539892374,1.46313917040344e-06,1.16367917755724e-05,"AC009716.1","lncRNA"
"ENSG00000197275",240.913119031523,1.1085032377627,0.230179900267812,4.81581248611615,1.4660214477456e-06,1.16571693522606e-05,"RAD54B","protein_coding"
"ENSG00000169122",1511.22137477909,-1.37276049232011,0.285070518589211,-4.81551196214109,1.4682296753749e-06,1.16724113505693e-05,"FAM110B","protein_coding"
"ENSG00000154767",1424.76458725839,-0.85964560796765,0.178517443347723,-4.81547120464412,1.46852940457764e-06,1.16724777673374e-05,"XPC","protein_coding"
"ENSG00000146070",533.77465923943,1.45273123249673,0.301738287083265,4.81454059589013,1.47538909808998e-06,1.17246751179299e-05,"PLA2G7","protein_coding"
"ENSG00000285601",29.7752707260196,-2.14133638909299,0.444773769963516,-4.81443946046692,1.47613643981342e-06,1.17282875404454e-05,"AC084262.2","lncRNA"
"ENSG00000164220",1490.53067137708,-1.71099385722045,0.35540569157623,-4.81419937208142,1.47791203447449e-06,1.1740066647045e-05,"F2RL2","protein_coding"
"ENSG00000286591",9.7499640518915,-2.0199244759743,0.419593900616917,-4.81399866157363,1.47939798239923e-06,1.17495406770248e-05,"AC006197.2","lncRNA"
"ENSG00000226469",26.0181225261025,-1.09283279059732,0.22702196299571,-4.81377561966536,1.48105094460448e-06,1.17603371339654e-05,"ADAM1B","unitary_pseudogene"
"ENSG00000197794",5.79646705991618,3.42566548396375,0.71173191247952,4.81314020616199,1.48576973140592e-06,1.17954687752916e-05,"IGKV7-3","IG_V_pseudogene"
"ENSG00000059915",242.100067587184,-1.59359202173209,0.331111573542123,-4.81285508894892,1.48789179963612e-06,1.18082737494589e-05,"PSD","protein_coding"
"ENSG00000211648",1148.15723130047,2.57835535291258,0.535723824522171,4.8128442956822,1.48797218889836e-06,1.18082737494589e-05,"IGLV1-47","IG_V_gene"
"ENSG00000120093",1584.47543061245,-2.01861971699463,0.419436234931552,-4.81269749458831,1.48906599195824e-06,1.18146135151212e-05,"HOXB3","protein_coding"
"ENSG00000115604",182.891749441819,1.19733065350921,0.248817836505869,4.81207726231864,1.49369583134473e-06,1.18490009908258e-05,"IL18R1","protein_coding"
"ENSG00000135482",471.977388149127,-0.50475439784361,0.104915444276458,-4.811059051645,1.5013264806667e-06,1.19071745823615e-05,"ZC3H10","protein_coding"
"ENSG00000267679",5.15261864643061,1.44611436641678,0.300588459586817,4.81094440020943,1.50218804260092e-06,1.19116494431102e-05,"EIF5AP2","processed_pseudogene"
"ENSG00000221539",19.4690920664168,1.55878564658526,0.324014475127999,4.81085187928557,1.50288364872092e-06,1.1914806841037e-05,"SNORD99","snoRNA"
"ENSG00000225764",4.09503469517756,2.34165069070472,0.486773177675807,4.81055817801092,1.50509385477373e-06,1.19299683067344e-05,"P3H2-AS1","lncRNA"
"ENSG00000280401",11.3942200835903,1.51083177911393,0.314098232633185,4.81006138254314,1.50883953213202e-06,1.19572921181422e-05,"AC022532.1","TEC"
"ENSG00000136167",9973.51616918486,1.19628604431034,0.248719314504789,4.80978345687465,1.51093890959411e-06,1.19715610597982e-05,"LCP1","protein_coding"
"ENSG00000151458",4710.43329105973,-0.961415186615548,0.199911013924619,-4.80921569923142,1.51523633358436e-06,1.2003236607354e-05,"ANKRD50","protein_coding"
"ENSG00000207561",47.6941316728749,-1.08615708415697,0.225858113220011,-4.80902398710349,1.5166900772106e-06,1.20123773216799e-05,"MIR635","miRNA"
"ENSG00000189108",21.9590476726794,-2.42621401226615,0.504530109317275,-4.80885871320798,1.51794441724757e-06,1.20199354328796e-05,"IL1RAPL2","protein_coding"
"ENSG00000135956",8866.7324228234,-0.46046282095039,0.0957557752206902,-4.80872114385949,1.51898925519381e-06,1.20210805142363e-05,"TMEM127","protein_coding"
"ENSG00000165555",47.7969933008751,-0.939611550119374,0.195397161433827,-4.80872671447472,1.51894693299287e-06,1.20210805142363e-05,"NOXRED1","protein_coding"
"ENSG00000224222",3.82586077454509,2.33090053627828,0.484722852535409,4.80872837764133,1.51893429746798e-06,1.20210805142363e-05,"LINC02636","lncRNA"
"ENSG00000204475",36.8980386143479,1.94250540985013,0.40397403992889,4.80849068962963,1.52074110247039e-06,1.20325673642038e-05,"NCR3","protein_coding"
"ENSG00000135127",1487.84843551499,-0.954111257646995,0.198427290298392,-4.80836711629846,1.52168127153631e-06,1.20376287001865e-05,"BICDL1","protein_coding"
"ENSG00000083857",10743.0189051235,1.31247592441091,0.272964402371494,4.80823108437664,1.52271687405571e-06,1.20434428380399e-05,"FAT1","protein_coding"
"ENSG00000107105",266.315365776614,2.05892538155482,0.428228164420512,4.80801019788364,1.52439991271382e-06,1.20543743591227e-05,"ELAVL2","protein_coding"
"ENSG00000120699",1156.30791117968,0.620491640877324,0.129063826505571,4.80763400309181,1.52727043632033e-06,1.20746898912556e-05,"EXOSC8","protein_coding"
"ENSG00000149596",582.001517439951,1.85783053370242,0.386458408859846,4.80732335255302,1.52964474664875e-06,1.20910750889402e-05,"JPH2","protein_coding"
"ENSG00000113555",1067.82209300309,-0.814703158732118,0.169489066649099,-4.8068183679295,1.53351193227409e-06,1.2118070676786e-05,"PCDH12","protein_coding"
"ENSG00000162004",523.096556173196,-1.79365696105501,0.373150027925423,-4.80679841035276,1.53366496084136e-06,1.2118070676786e-05,"CCDC78","protein_coding"
"ENSG00000281990",150.910659623542,4.11509253366577,0.856113576158577,4.80671332433529,1.53431753901797e-06,1.21208362478919e-05,"IGHV1-69-2","IG_V_gene"
"ENSG00000257534",5.68141875640108,-1.69951624092929,0.353575633693989,-4.80665543372872,1.53476169107947e-06,1.21219545237862e-05,"AC023794.4","lncRNA"
"ENSG00000233270",21.9536718592486,1.01155571588857,0.21045749805238,4.80646080681243,1.53625582684382e-06,1.21313637735784e-05,"SNRPEP4","processed_pseudogene"
"ENSG00000222038",5.69965295013181,-2.48818311030335,0.517756633375338,-4.80570011065332,1.54210905765421e-06,1.21751850314599e-05,"POTEJ","protein_coding"
"ENSG00000106244",7682.6396386464,0.658386278015914,0.137048495958539,4.80403869747751,1.55496756061398e-06,1.22742858085115e-05,"PDAP1","protein_coding"
"ENSG00000164211",408.290653472195,1.09906300101585,0.228782775840247,4.80395867643152,1.55558947795646e-06,1.22767759036517e-05,"STARD4","protein_coding"
"ENSG00000231345",63.3486703573217,2.13871095974048,0.445208123356005,4.80384531984446,1.55647088584393e-06,1.22813125245042e-05,"BEND3P1","transcribed_processed_pseudogene"
"ENSG00000170915",722.46120894137,0.963939758601963,0.200691417206114,4.80309408355005,1.56232429410187e-06,1.23250711346437e-05,"PAQR8","protein_coding"
"ENSG00000224126",7.26064595032663,1.6125464172696,0.335773252126745,4.80248622263966,1.56707604770124e-06,1.23601233453262e-05,"UBE2SP2","processed_pseudogene"
"ENSG00000152402",857.321912637983,-1.49984189973046,0.312308832364094,-4.80243190170788,1.56750135940589e-06,1.23610441846063e-05,"GUCY1A2","protein_coding"
"ENSG00000081177",2832.80023359348,-0.614389970512149,0.127945118064349,-4.80198056641087,1.5710394325592e-06,1.23865065279121e-05,"EXD2","protein_coding"
"ENSG00000231881",42.9414805752008,1.66349585461625,0.346457599153468,4.8014413846913,1.57527620898563e-06,1.24174665352153e-05,"AL109615.2","lncRNA"
"ENSG00000107984",307.927423439909,2.72928570896,0.568452500158569,4.80125552829598,1.57673917335181e-06,1.24265534693043e-05,"DKK1","protein_coding"
"ENSG00000235990",1.66713084653162,2.2187431683725,0.462211402839428,4.8002778701314,1.58445631805267e-06,1.24849174077871e-05,"RPL23AP20","processed_pseudogene"
"ENSG00000090659",158.195402896741,1.63966526173806,0.341586709229185,4.80014361635464,1.58551888137593e-06,1.24883771899174e-05,"CD209","protein_coding"
"ENSG00000268964",22.3391217381375,3.46750031336018,0.722369260140761,4.80017700737225,1.58525454125085e-06,1.24883771899174e-05,"ERVV-2","protein_coding"
"ENSG00000137875",36.531783506434,1.93171975788104,0.402437935189536,4.80004390483531,1.5863085002328e-06,1.24921404598635e-05,"BCL2L10","protein_coding"
"ENSG00000143786",371.516904693569,-0.87079874126466,0.181423787142015,-4.7998046727082,1.58820452926045e-06,1.25046134909933e-05,"CNIH3","protein_coding"
"ENSG00000179399",11.3455313967091,2.44450359135653,0.509296601136228,4.79976419615387,1.58852554071269e-06,1.25046832699844e-05,"GPC5","protein_coding"
"ENSG00000100577",1444.62276781001,-0.888193923919061,0.185086477359543,-4.79880505907347,1.59615054060306e-06,1.25622378500115e-05,"GSTZ1","protein_coding"
"ENSG00000130349",905.406189605176,0.653917184931095,0.13628058535761,4.79831505870898,1.60005953816168e-06,1.25905293849454e-05,"MTRES1","protein_coding"
"ENSG00000273888",59.3394913027419,-1.18750933544151,0.247504622887891,-4.79792789963119,1.60315462159042e-06,1.26124065477047e-05,"FRMD6-AS1","lncRNA"
"ENSG00000141639",338.267546688288,2.70474268447763,0.563744909486538,4.79781305154689,1.60407386312959e-06,1.2617160604157e-05,"MAPK4","protein_coding"
"ENSG00000116670",2290.35301166894,0.983243763120882,0.204946294000177,4.79756790879093,1.60603767561197e-06,1.26301274607411e-05,"MAD2L2","protein_coding"
"ENSG00000100296",1863.97132240639,0.644426015274948,0.134339459535561,4.79699723002356,1.610618278718e-06,1.26613954019051e-05,"THOC5","protein_coding"
"ENSG00000287213",2.61913263600727,1.88821153879701,0.393623926867248,4.79699380529227,1.61064580549447e-06,1.26613954019051e-05,"AL121899.3","lncRNA"
"ENSG00000260417",3.75648150993524,-2.05198359001489,0.427824509664767,-4.79632078962183,1.61606405254593e-06,1.27014961634275e-05,"AC092127.1","lncRNA"
"ENSG00000180616",924.110211956117,-2.04216455060399,0.42580768457549,-4.79597861799965,1.61882548754947e-06,1.27207040076955e-05,"SSTR2","protein_coding"
"ENSG00000158769",10803.3202277032,0.718180670960733,0.149757253548368,4.79563195734474,1.62162777553045e-06,1.27402252770641e-05,"F11R","protein_coding"
"ENSG00000026751",973.985494405238,1.60754760334119,0.335228637853573,4.79537671254495,1.623694068481e-06,1.27528627887379e-05,"SLAMF7","protein_coding"
"ENSG00000081721",1166.04511965699,0.573181703376975,0.119529512447432,4.79531532958485,1.62419136166102e-06,1.27528627887379e-05,"DUSP12","protein_coding"
"ENSG00000102401",4914.31997112391,-0.592591599328382,0.123576438527522,-4.79534453646198,1.62395472430584e-06,1.27528627887379e-05,"ARMCX3","protein_coding"
"ENSG00000102245",92.2587895603074,1.90639607473766,0.397601409268761,4.79474174461244,1.62884533335251e-06,1.27868986976487e-05,"CD40LG","protein_coding"
"ENSG00000163468",32747.0699266854,0.687949823412149,0.143483273060449,4.79463430641369,1.62971849296545e-06,1.27912466356183e-05,"CCT3","protein_coding"
"ENSG00000271021",1.37948634705929,3.12325515075108,0.651431926530555,4.79444593295441,1.63125050657852e-06,1.28007630349727e-05,"AC239600.1","processed_pseudogene"
"ENSG00000265984",3.90146523716559,-2.65944721069389,0.554790933307612,-4.79360251047815,1.63812692851472e-06,1.28522061802388e-05,"AC022809.1","lncRNA"
"ENSG00000276980",131.505855183749,2.26745886027147,0.473069231203136,4.793080400737,1.64239764162825e-06,1.28831896462948e-05,"AC008760.2","lncRNA"
"ENSG00000102302",947.642625684527,1.21222554504088,0.252953311051022,4.79228969173829,1.6488858052274e-06,1.29296128779861e-05,"FGD1","protein_coding"
"ENSG00000256039",41.8638812230548,1.98274313053982,0.413736869125457,4.79228050120569,1.64896136279658e-06,1.29296128779861e-05,"LINC02446","lncRNA"
"ENSG00000228142",2.27569546381409,3.0892784651126,0.644717950245277,4.79167434990342,1.65395203228953e-06,1.29662071259332e-05,"AL354861.2","lncRNA"
"ENSG00000135473",1490.26979644952,-0.821435136208145,0.171434920267109,-4.79152750751297,1.65516322314519e-06,1.29680889339324e-05,"PAN2","protein_coding"
"ENSG00000231767",11.2672135513069,1.61430653176967,0.336905634245623,4.79156881832598,1.65482239560914e-06,1.29680889339324e-05,"RPS27AP5","protein_coding"
"ENSG00000246877",31.9870083559212,1.4750001700068,0.307833784302918,4.79154740389168,1.65499906317967e-06,1.29680889339324e-05,"DNM1P35","lncRNA"
"ENSG00000228109",150.493439706728,1.4178550289991,0.29592684748366,4.7912348644791,1.6575795552271e-06,1.29844812245595e-05,"MELTF-AS1","lncRNA"
"ENSG00000165816",2204.30488745623,-2.03366481751796,0.4244719701165,-4.791046195488,1.65913917846768e-06,1.29941574759365e-05,"VWA2","protein_coding"
"ENSG00000106524",1094.14620447199,-0.704095921311571,0.146987665037311,-4.79017012164148,1.66639970064061e-06,1.30484698998559e-05,"ANKMY2","protein_coding"
"ENSG00000104951",735.32888500208,1.50635548612327,0.314490469238716,4.7898287339826,1.66923723483839e-06,1.30681343810096e-05,"IL4I1","protein_coding"
"ENSG00000254406",1.43529743166904,2.55313027973808,0.533047791342424,4.78968362913256,1.67044471827706e-06,1.30750323200819e-05,"AP001994.1","processed_pseudogene"
"ENSG00000105976",1938.62609190879,1.68347441281753,0.351497388584024,4.78943647234269,1.67250335536163e-06,1.30885884773954e-05,"MET","protein_coding"
"ENSG00000130147",7261.32472760809,-1.00949382940592,0.210830545657108,-4.78817633497825,1.68303735413938e-06,1.31684524232077e-05,"SH3BP4","protein_coding"
"ENSG00000162735",5097.26838117134,-0.540598303223591,0.112934106563078,-4.78684712418253,1.69421786228516e-06,1.32533426211958e-05,"PEX19","protein_coding"
"ENSG00000251669",272.516200035951,-0.785332296661326,0.164064329273231,-4.78673396063712,1.69517301519762e-06,1.3258225495669e-05,"FAM86EP","transcribed_unprocessed_pseudogene"
"ENSG00000130340",5400.02796125257,-0.530932245507711,0.110923025521032,-4.78649264220657,1.69721158376881e-06,1.32715783809835e-05,"SNX9","protein_coding"
"ENSG00000239819",68.7400518490716,2.41178036436604,0.503949777474247,4.78575539105042,1.70345421326402e-06,1.33177938687269e-05,"IGKV1D-8","IG_V_gene"
"ENSG00000176857",3.56525853304236,-2.67826547041139,0.559705941134935,-4.78512960748743,1.7087703076304e-06,1.3356748980229e-05,"GJA1P1","processed_pseudogene"
"ENSG00000115694",5142.84844323982,0.588513123425485,0.122998118340521,4.78473273709915,1.71215002016764e-06,1.33805559516028e-05,"STK25","protein_coding"
"ENSG00000280254",182.291747599943,-1.16454577259268,0.243405528588325,-4.78438505216652,1.71511615241997e-06,1.34011221115553e-05,"AC233723.2","TEC"
"ENSG00000231561",4.44666703151558,-2.64055957751273,0.551961374782018,-4.78395717192267,1.71877321711954e-06,1.34270778232856e-05,"CEACAMP5","unprocessed_pseudogene"
"ENSG00000081842",49.2031298574397,-2.68944766345604,0.562243070308816,-4.78342518651023,1.7233305137525e-06,1.34600546658072e-05,"PCDHA6","protein_coding"
"ENSG00000196517",1540.97095012784,1.18744038507846,0.248254455384136,4.78315840592298,1.7256202813745e-06,1.34753115929556e-05,"SLC6A9","protein_coding"
"ENSG00000110031",1175.13663391208,0.945083947875766,0.19761369962723,4.78248193145785,1.73143955042857e-06,1.3518118961249e-05,"LPXN","protein_coding"
"ENSG00000158296",373.441292055907,1.47439450050258,0.308299539800499,4.78234414964311,1.73262710721957e-06,1.35247548548745e-05,"SLC13A3","protein_coding"
"ENSG00000249267",38.2063081008888,-2.45623733537851,0.513736349430466,-4.78112428311044,1.7431754731128e-06,1.36044436884665e-05,"LINC00939","lncRNA"
"ENSG00000105374",415.374836217828,1.66076745969063,0.347423423061121,4.78024033341717,1.750857651296e-06,1.36617369518734e-05,"NKG7","protein_coding"
"ENSG00000242299",349.657409355544,1.20991898748941,0.253118664676559,4.78004650125455,1.75254654053675e-06,1.36722520767093e-05,"AC073861.1","processed_pseudogene"
"ENSG00000164241",358.506544642505,-1.13619211895057,0.237722170257713,-4.77949581950575,1.75735326123202e-06,1.37070817065722e-05,"C5orf63","protein_coding"
"ENSG00000286177",67.4805634439211,-0.820782351415814,0.171739687433498,-4.77922350786649,1.75973485934748e-06,1.37229858799805e-05,"AC011462.5","lncRNA"
"ENSG00000225867",1.7515014637133,3.35171691259105,0.701345199710718,4.77898317971453,1.76183931088899e-06,1.3736723003934e-05,"AL022315.1","lncRNA"
"ENSG00000259417",23.6399128190312,-1.46406926422913,0.306361190804398,-4.77889924760048,1.76257483840891e-06,1.37397836206774e-05,"CTXND1","protein_coding"
"ENSG00000225982",7.41408806949871,1.76914546361439,0.370203870520869,4.77884107782352,1.76308477435203e-06,1.37410848366814e-05,"AL355482.2","lncRNA"
"ENSG00000220517",9.53248498998013,1.71878051145776,0.359692439933603,4.77847271901247,1.76631722533114e-06,1.37636000869025e-05,"ASS1P1","processed_pseudogene"
"ENSG00000103037",956.081703190757,0.659614745990798,0.138068184978709,4.77745648711552,1.77526449873893e-06,1.38283284235034e-05,"SETD6","protein_coding"
"ENSG00000159658",9686.64784616109,-0.601585833716237,0.125921930772887,-4.77745083818051,1.77531435551867e-06,1.38283284235034e-05,"EFCAB14","protein_coding"
"ENSG00000120314",1832.88086325131,-0.499591690496978,0.104575288115154,-4.77733984291629,1.7762942585629e-06,1.38332713837539e-05,"WDR55","protein_coding"
"ENSG00000156222",42.5194131190193,2.4111671521323,0.504856717716665,4.77594348558415,1.7886662495158e-06,1.39269134996313e-05,"SLC28A1","protein_coding"
"ENSG00000211593",8.8111222210211,2.6029645671645,0.545049907562201,4.77564445209534,1.79132648743208e-06,1.39449162624425e-05,"IGKJ5","IG_J_gene"
"ENSG00000164691",514.376564026767,1.22142908801638,0.255764380512893,4.77560278552866,1.79169745987486e-06,1.39450942767801e-05,"TAGAP","protein_coding"
"ENSG00000185803",4411.708829291,1.06171852638823,0.222345479506337,4.77508483080256,1.79631516457765e-06,1.39783188603304e-05,"SLC52A2","protein_coding"
"ENSG00000163734",48.2756803656167,1.87987300603671,0.393692905289746,4.77497303298668,1.79731337149919e-06,1.39833702975835e-05,"CXCL3","protein_coding"
"ENSG00000172530",913.052632902587,0.569291546717011,0.119237174137487,4.77444681857846,1.80201893480136e-06,1.40172579666296e-05,"BANP","protein_coding"
"ENSG00000253182",6.29447699920569,-3.06109757014415,0.641172637917652,-4.77421740903626,1.80407408556144e-06,1.40305198733433e-05,"AC084026.1","lncRNA"
"ENSG00000272604",128.54934273149,0.824107685706142,0.172644509353755,4.77343698210242,1.81108236728942e-06,1.40822358531037e-05,"AC073073.2","lncRNA"
"ENSG00000276763",3.28073713889053,1.80546794428507,0.37823531220541,4.77339869130084,1.81142689343593e-06,1.40822358531037e-05,"AC069499.2","processed_pseudogene"
"ENSG00000108582",11207.7866359332,-1.06474225676586,0.223077819539719,-4.77296334957355,1.8153483645754e-06,1.41099836020354e-05,"CPD","protein_coding"
"ENSG00000104611",1381.54796141531,-1.31968479788764,0.276526217043282,-4.77236774146837,1.82072670014537e-06,1.41490420189764e-05,"SH2D4A","protein_coding"
"ENSG00000189376",231.618305346235,0.989618019267123,0.20738041513958,4.7719936263077,1.82411278207406e-06,1.41726062936165e-05,"C8orf76","protein_coding"
"ENSG00000125319",474.365188089172,0.985387731632279,0.206530400729343,4.7711510177314,1.83176133053394e-06,1.42290263442277e-05,"HROB","protein_coding"
"ENSG00000211611",103.769892573283,2.83779147106712,0.594785747260872,4.77111545482691,1.83208481985838e-06,1.42290263442277e-05,"IGKV6-21","IG_V_gene"
"ENSG00000165795",5577.08349008908,1.20070040636031,0.251733436922726,4.76972952436541,1.84473444155614e-06,1.43244934539133e-05,"NDRG2","protein_coding"
"ENSG00000100612",4119.09383348055,-0.824167645412689,0.172810121867306,-4.76920932933276,1.84950397585458e-06,1.43587459830881e-05,"DHRS7","protein_coding"
"ENSG00000114346",4656.39513495978,0.934814448147181,0.196014903382885,4.76909883898554,1.85051855791014e-06,1.43638390679868e-05,"ECT2","protein_coding"
"ENSG00000180155",922.382927252339,1.74447248872118,0.365803665628891,4.7688764565059,1.85256221554286e-06,1.43769163802106e-05,"LYNX1","protein_coding"
"ENSG00000168062",502.479617339799,1.66286934582415,0.348730393693768,4.76835221676827,1.85738847594417e-06,1.44059985181652e-05,"BATF2","protein_coding"
"ENSG00000205897",3.35089022952126,3.36856742844153,0.706440323691314,4.76836799298203,1.8572430606847e-06,1.44059985181652e-05,"OR7E136P","unprocessed_pseudogene"
"ENSG00000281566",15.0639814995674,4.25078953857982,0.891456426843926,4.76836490329554,1.85727153861865e-06,1.44059985181652e-05,"AL157778.1","lncRNA"
"ENSG00000160200",64.2870462346957,2.05992539610539,0.43213042741058,4.76690662226428,1.87075958869271e-06,1.45068968492121e-05,"CBS","protein_coding"
"ENSG00000145882",1059.90943912823,-0.690228228786444,0.144815908496424,-4.76624589075093,1.87690181515047e-06,1.45460798442499e-05,"PCYOX1L","protein_coding"
"ENSG00000198237",21.2034346999527,-2.18825803467969,0.459112003499614,-4.76628364756211,1.87655030268656e-06,1.45460798442499e-05,"GUSBP13","unprocessed_pseudogene"
"ENSG00000198681",233.054534506647,-5.27060499530006,1.10581765937908,-4.76625142544704,1.87685028367826e-06,1.45460798442499e-05,"MAGEA1","protein_coding"
