"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name","gene_type"
"ENSG00000116096",3170.53833580208,-1.14691536921347,0.198572229745311,-5.77580949100741,7.65839875856687e-09,1.07632813575966e-07,"SPR","protein_coding"
"ENSG00000231889",102.858350884028,0.818048606519657,0.141639417756577,5.77557165566415,7.66922526126175e-09,1.07746283543089e-07,"TRAF3IP2-AS1","lncRNA"
"ENSG00000267052",7.4219413224876,2.06074276431529,0.356823755780403,5.775239823392,7.6843554690702e-09,1.07920113891237e-07,"AC005050.1","lncRNA"
"ENSG00000115226",434.615739613722,1.5298072835133,0.264906467404669,5.77489594157918,7.70006571131654e-09,1.08101962699656e-07,"FNDC4","protein_coding"
"ENSG00000267666",39.7048362363822,-1.72916031975707,0.299458522891535,-5.77428988515842,7.72782945895996e-09,1.08452840750503e-07,"AC004156.1","lncRNA"
"ENSG00000223979",4.09183931220753,-2.98377131071509,0.516741529445612,-5.7742045891226,7.73174471848541e-09,1.08468896066752e-07,"SMCR2","lncRNA"
"ENSG00000162004",523.096556173196,-2.15433347913762,0.37312642177672,-5.77373606746824,7.75328522413382e-09,1.08726514302948e-07,"CCDC78","protein_coding"
"ENSG00000286486",9.13136882656445,5.04901619953409,0.874487733876264,5.77368441424989,7.75566357358855e-09,1.08726514302948e-07,"AL590483.4","lncRNA"
"ENSG00000229453",91.0215093360918,-3.3284952765638,0.576620408148603,-5.77242017369943,7.81409663380582e-09,1.09506464856353e-07,"SPINK8","protein_coding"
"ENSG00000287595",35.7765409866365,-1.70236833291833,0.29492449188662,-5.77221756670106,7.82350081901255e-09,1.09599014157828e-07,"AC097369.4","lncRNA"
"ENSG00000174842",615.501615639969,0.748369050652572,0.129661885562161,5.77169649668403,7.84773732492979e-09,1.09899208098417e-07,"GLMN","protein_coding"
"ENSG00000214856",3.25932786170805,3.8000371676774,0.658474604491266,5.77096996871017,7.88165218476982e-09,1.10334673878425e-07,"KRT16P1","transcribed_unprocessed_pseudogene"
"ENSG00000104237",194.915283510736,-2.74281555347971,0.475433763313422,-5.76908029073139,7.9705325027755e-09,1.11539010615351e-07,"RP1","protein_coding"
"ENSG00000184224",3.43315014056858,2.3985939797863,0.415792497313352,5.7687283808266,7.98719175822369e-09,1.11732191782928e-07,"C11orf72","lncRNA"
"ENSG00000172543",307.618114408438,2.12800180478198,0.369122984214098,5.76502113330255,8.16476096289204e-09,1.14175387227066e-07,"CTSW","protein_coding"
"ENSG00000081791",3222.54292950346,-0.57995237472795,0.100600166344249,-5.76492460999893,8.1694351140695e-09,1.14199949928498e-07,"DELE1","protein_coding"
"ENSG00000259840",13.4778269104554,-2.1278604003332,0.369154802688306,-5.76414118098268,8.2074691232292e-09,1.14690663674514e-07,"Z97653.1","lncRNA"
"ENSG00000158715",620.472121829105,1.5132666727555,0.262567219571877,5.76334957281766,8.24607506474823e-09,1.15189016455857e-07,"SLC45A3","protein_coding"
"ENSG00000116996",18.0568918216513,5.07342896116571,0.88055090499055,5.7616532246028,8.32939976213287e-09,1.1631146489106e-07,"ZP4","protein_coding"
"ENSG00000248571",6.61849425129032,3.3390806236263,0.579572481591189,5.76128220314914,8.34773315545104e-09,1.1652589994205e-07,"AC106882.1","lncRNA"
"ENSG00000287838",4.10304842621923,5.37525723259049,0.93302368187368,5.76111553974279,8.35598130824970e-09,1.165994525441e-07,"AL953883.1","lncRNA"
"ENSG00000108950",799.477416925193,1.66746699013073,0.289464995434362,5.76051341761922,8.38584633883970e-09,1.1689117220389e-07,"FAM20A","protein_coding"
"ENSG00000127423",417.964738665682,1.18542979348121,0.205784196367733,5.76054825591594,8.38411554753021e-09,1.1689117220389e-07,"AUNIP","protein_coding"
"ENSG00000156804",9796.62912900028,1.65811207628024,0.287838838761834,5.76055713472431,8.38367449756801e-09,1.1689117220389e-07,"FBXO32","protein_coding"
"ENSG00000179051",12956.4761025411,0.708035621292279,0.122932999733998,5.7595244793857,8.43512263952871e-09,1.17536181998502e-07,"RCC2","protein_coding"
"ENSG00000122224",174.108418698125,2.15101920034666,0.373498086557033,5.75911705512366,8.45550534220436e-09,1.17778268540648e-07,"LY9","protein_coding"
"ENSG00000187862",16.4609314974536,2.60425597884595,0.452257160099664,5.7583521248664,8.49390285218123e-09,1.18271025093286e-07,"TTC24","protein_coding"
"ENSG00000230251",2.01524461069852,3.56109666105511,0.61847541895342,5.75786288658194,8.51855017193185e-09,1.18572038506253e-07,"PHBP4","processed_pseudogene"
"ENSG00000115607",51.3228627857609,2.21575664569872,0.384840675211339,5.75759473574854,8.53208881984236e-09,1.18718268218077e-07,"IL18RAP","protein_coding"
"ENSG00000234693",6.89501540223162,-3.68348473751171,0.639774389153326,-5.75747450970398,8.53816569393436e-09,1.18760605339831e-07,"RIPOR3-AS1","lncRNA"
"ENSG00000277386",5.79507521411044,-2.45750531975683,0.426848663729988,-5.75732227502385,8.54586649525121e-09,1.18825492181395e-07,"AL138999.1","lncRNA"
"ENSG00000058866",92.3980631893427,1.61610672378273,0.280713881253484,5.75713148408001,8.55552720266261e-09,1.18917574658884e-07,"DGKG","protein_coding"
"ENSG00000147443",384.615650749653,1.58540469124183,0.275410941588783,5.75650583123529,8.58728171566615e-09,1.19316575659527e-07,"DOK2","protein_coding"
"ENSG00000135736",465.551541966375,1.27166626798212,0.220971029545111,5.75490040753289,8.66928886628273e-09,1.2041328442696e-07,"CCDC102A","protein_coding"
"ENSG00000112218",143.358675791091,1.78061023980923,0.309422163711792,5.7546305618487,8.68314747581574e-09,1.20562992320292e-07,"GPR63","protein_coding"
"ENSG00000166501",523.821947826267,2.02304599714345,0.351600638999462,5.75381774874005,8.72502182629327e-09,1.21056508556722e-07,"PRKCB","protein_coding"
"ENSG00000196591",9188.99590269638,0.864782656363473,0.150298683966329,5.75376066870423,8.72796983079302e-09,1.21056508556722e-07,"HDAC2","protein_coding"
"ENSG00000226200",380.004501644851,-0.958683079517836,0.166617399592766,-5.75379931424317,8.72597380428465e-09,1.21056508556722e-07,"SGMS1-AS1","lncRNA"
"ENSG00000124831",10382.0448865633,-0.709157542746208,0.123259307303029,-5.75337926411323,8.74769304742447e-09,1.21287089468382e-07,"LRRFIP1","protein_coding"
"ENSG00000135931",1627.88367057518,-0.764279497488174,0.132855927896821,-5.75269398653954,8.78323908183633e-09,1.21736813350622e-07,"ARMC9","protein_coding"
"ENSG00000112531",5534.66656283321,0.943254727268611,0.163976363355456,5.75238228221889,8.7994539221193e-09,1.21918380872804e-07,"QKI","protein_coding"
"ENSG00000143443",806.805620847391,-1.14398359826654,0.198875306268415,-5.75226567707983,8.80552719097896e-09,1.21959355903081e-07,"C1orf56","protein_coding"
"ENSG00000233354",4.37404723009632,3.48149606708425,0.605276115319261,5.75191384389567,8.82387679911178e-09,1.22170273008148e-07,"LINC00028","lncRNA"
"ENSG00000116745",8.58650705277819,3.98574540719092,0.693015716704221,5.75130593884069,8.85566929355862e-09,1.22567097531534e-07,"RPE65","protein_coding"
"ENSG00000129646",565.101762912008,1.73426837996727,0.301567412008932,5.750848105285,8.87968676953737e-09,1.22840382953666e-07,"QRICH2","protein_coding"
"ENSG00000158258",9019.12068792471,-2.65738392911616,0.462088636908522,-5.75080994610615,8.88169141715525e-09,1.22840382953666e-07,"CLSTN2","protein_coding"
"ENSG00000086967",22.442167315341,2.26369368531056,0.393682961470692,5.75004231032509,8.92211183469203e-09,1.2335583868657e-07,"MYBPC2","protein_coding"
"ENSG00000227507",615.070554422563,2.37990724130048,0.41392989974606,5.74954175274729,8.94856532133475e-09,1.2367789380027e-07,"LTB","protein_coding"
"ENSG00000140153",1547.29653870038,-0.629923073373891,0.109586637528512,-5.74817411666636,9.0212315659775e-09,1.24638201455674e-07,"WDR20","protein_coding"
"ENSG00000070018",4272.42382253779,1.28831562782308,0.224149920524724,5.74756227799319,9.05392564330197e-09,1.25011527388843e-07,"LRP6","protein_coding"
"ENSG00000167916",11.8954104324212,-4.97204384489595,0.865072034881632,-5.74754892588369,9.05464040641197e-09,1.25011527388843e-07,"KRT24","protein_coding"
"ENSG00000035720",91.4294396784689,2.13365005406437,0.371331808511287,5.74593935978289,9.14120652162893e-09,1.26162187751438e-07,"STAP1","protein_coding"
"ENSG00000182568",1612.89362889274,1.35625676185365,0.236093338932045,5.7445786822644,9.21501392883704e-09,1.27136009936063e-07,"SATB1","protein_coding"
"ENSG00000161955",496.309021480892,-1.12998904963639,0.196760385666701,-5.74297029255937,9.3030052992949e-09,1.28304767589747e-07,"TNFSF13","protein_coding"
"ENSG00000129295",1110.47662202067,-1.87941244217886,0.327263599013655,-5.74280930675837,9.31185730248769e-09,1.28381615595868e-07,"LRRC6","protein_coding"
"ENSG00000273403",26.1027443791574,1.97367739030083,0.343686561942354,5.74266674596335,9.31970301929423e-09,1.28399329770572e-07,"AC107294.3","lncRNA"
"ENSG00000278834",28.2644963468621,-1.62902415731596,0.283667559780515,-5.74272277935622,9.31661850114027e-09,1.28399329770572e-07,"AC073508.3","lncRNA"
"ENSG00000174527",22.2634937726772,1.75453300184697,0.305544211926679,5.74232118744245,9.33874722503632e-09,1.28616433896955e-07,"MYO1H","protein_coding"
"ENSG00000164236",331.346698805603,1.79003138772888,0.31183659989878,5.7402863817458,9.45165775766795e-09,1.30125689867352e-07,"ANKRD33B","protein_coding"
"ENSG00000273702",157.170958977406,-1.57663274526462,0.274748845796308,-5.73845084114927,9.55464879624136e-09,1.3149736586979e-07,"AC091271.1","lncRNA"
"ENSG00000237451",11.4640469017321,-1.77497984125597,0.309362343206433,-5.73754330555852,9.60597225214733e-09,1.32157244260562e-07,"CDK2AP2P2","processed_pseudogene"
"ENSG00000134317",2609.46150651843,1.24865708287332,0.217635928711671,5.73736648293753,9.61600316895049e-09,1.32248763188999e-07,"GRHL1","protein_coding"
"ENSG00000109814",8830.98726672592,-1.46981644655716,0.256207357268388,-5.73682372835793,9.64685656163663e-09,1.32626488471731e-07,"UGDH","protein_coding"
"ENSG00000163378",1396.70710550929,0.987312844763403,0.172109317558084,5.73654499809518,9.66273862021731e-09,1.3279819253298e-07,"EOGT","protein_coding"
"ENSG00000135045",478.004880143683,1.10765205464106,0.193092417493064,5.73638296636296,9.67198287195372e-09,1.32878582517073e-07,"C9orf40","protein_coding"
"ENSG00000205250",2938.13183605847,0.669384138830935,0.116718512618833,5.73502972075166,9.74952482752542e-09,1.3389689518392e-07,"E2F4","protein_coding"
"ENSG00000136883",1996.76923072272,-2.05106140893274,0.357649695490007,-5.73483337130382,9.76082587373794e-09,1.34005080857235e-07,"KIF12","protein_coding"
"ENSG00000284505",14.1070138594713,2.83325622284188,0.494267641862346,5.73223084595723,9.91182446688061e-09,1.36030407243399e-07,"LYNX1-SLURP2","protein_coding"
"ENSG00000276116",23.4218923510942,-1.86824961252335,0.325966904981253,-5.73140887609678,9.95998521672268e-09,1.36643456490621e-07,"FUT8-AS1","lncRNA"
"ENSG00000260604",26.5630164065188,2.00145810281148,0.349344244182817,5.72918585647025,1.00913783110976e-08,1.38397560782996e-07,"AL590004.3","lncRNA"
"ENSG00000073969",4380.43466400441,-0.839035977385989,0.146516485849321,-5.7265636185737,1.02485340380883e-08,1.40503632499059e-07,"NSF","protein_coding"
"ENSG00000261742",55.1650964205823,-1.88493716325329,0.329191847693547,-5.72595335048522,1.02854483721565e-08,1.4096034129362e-07,"LINC00922","lncRNA"
"ENSG00000281392",29.5442528793557,1.48675841037904,0.259668058869354,5.72561144737123,1.03061861017049e-08,1.41195110327908e-07,"LINC00506","lncRNA"
"ENSG00000287401",29.5754297038325,-1.60858580781376,0.280964171146393,-5.72523464913834,1.03290874252471e-08,1.41459346015255e-07,"AC034139.1","lncRNA"
"ENSG00000112685",4594.10505362806,-1.19454191622569,0.208649279723643,-5.72511881089583,1.03361378628407e-08,1.41506391077107e-07,"EXOC2","protein_coding"
"ENSG00000232759",9.30570462056231,2.39781930915088,0.418841233846294,5.72488837149885,1.03501773535552e-08,1.41649053075352e-07,"AC002480.1","lncRNA"
"ENSG00000145990",1019.70616105141,1.39964878238437,0.244490581092191,5.72475543283443,1.03582850531304e-08,1.41665428149336e-07,"GFOD1","protein_coding"
"ENSG00000258471",6.37450417220147,2.22878601190104,0.389324597021261,5.72475006447981,1.03586125894433e-08,1.41665428149336e-07,"AL161668.3","lncRNA"
"ENSG00000160593",480.906558416726,1.75984024276727,0.307440519364614,5.72416494222793,1.03943727202296e-08,1.42104835013101e-07,"JAML","protein_coding"
"ENSG00000106344",2552.00957754977,0.682851084754591,0.119324277046381,5.72265008979829,1.04875122558453e-08,1.43328113549595e-07,"RBM28","protein_coding"
"ENSG00000211949",1998.45921682857,2.8304222392412,0.494685391034027,5.72166126297938,1.05487465206434e-08,1.44114655345377e-07,"IGHV3-23","IG_V_gene"
"ENSG00000129221",5.52877733438129,4.83412152662458,0.844957291536598,5.72114303887891,1.05809767898733e-08,1.44456297916355e-07,"AIPL1","protein_coding"
"ENSG00000137710",4306.44662193369,1.08544957602943,0.189726082821297,5.72114049838797,1.05811350278785e-08,1.44456297916355e-07,"RDX","protein_coding"
"ENSG00000015532",3029.41727446674,-1.14815184123913,0.20070558442073,-5.72057745454813,1.06162617938616e-08,1.44845291373284e-07,"XYLT2","protein_coding"
"ENSG00000140527",124.521897219723,-1.56964722263375,0.274389436139607,-5.72050894056698,1.0620543920665e-08,1.44845291373284e-07,"WDR93","protein_coding"
"ENSG00000226276",11.6554953873092,-1.65435356543418,0.289197070168481,-5.72050596664201,1.06207298291133e-08,1.44845291373284e-07,"AC093382.1","lncRNA"
"ENSG00000166317",49.3712359726601,-2.79124355510543,0.48794804599019,-5.72037039197723,1.06292083437023e-08,1.44910429739064e-07,"SYNPO2L","protein_coding"
"ENSG00000172215",274.58555741426,1.84207308874184,0.322082929922483,5.71925090592407,1.06994701889372e-08,1.45817535746932e-07,"CXCR6","protein_coding"
"ENSG00000225708",6.67035323738628,-5.4251771853081,0.948674395260491,-5.71869253814785,1.07346833068414e-08,1.46200949760888e-07,"AL354984.2","lncRNA"
"ENSG00000286011",13.2921677647755,-1.76875960589575,0.309294739471603,-5.71868635372681,1.07350739534706e-08,1.46200949760888e-07,"AC062037.3","lncRNA"
"ENSG00000112238",15.9152614084521,5.00614649117581,0.875748268059965,5.71642180037178,1.08790499347506e-08,1.48110223824722e-07,"PRDM13","protein_coding"
"ENSG00000166523",106.195218483487,2.11896851371875,0.370761912731202,5.71517310963647,1.09592401785573e-08,1.49100137421084e-07,"CLEC4E","protein_coding"
"ENSG00000168404",750.707607370544,1.16907125180238,0.20455578044281,5.7151709390546,1.0959380071037e-08,1.49100137421084e-07,"MLKL","protein_coding"
"ENSG00000143772",5010.71985286461,1.45330654461208,0.25435813785356,5.71362314913937,1.10595771371077e-08,1.50411017624577e-07,"ITPKB","protein_coding"
"ENSG00000132704",54.5216608644251,3.06058805496561,0.535723703211926,5.71299727194426,1.11003459385652e-08,1.50913039382209e-07,"FCRL2","protein_coding"
"ENSG00000255221",15.7973803747934,2.89389967477005,0.506603091655099,5.71236086482522,1.11419503894023e-08,1.5142606951097e-07,"CARD17","protein_coding"
"ENSG00000279174",5.6295836271814,-3.18147127044252,0.557032069868298,-5.71146876910467,1.12005254051212e-08,1.5216930402008e-07,"AC104581.3","TEC"
"ENSG00000152464",700.293226182282,0.898242974342843,0.157275034027442,5.71128774441158,1.12124479591222e-08,1.52225607203608e-07,"RPP38","protein_coding"
"ENSG00000245213",116.208309580842,-1.31866513930604,0.23088746288447,-5.71128948636707,1.12123331726096e-08,1.52225607203608e-07,"AC105285.1","lncRNA"
"ENSG00000254337",36.1002381213972,-2.93953715024593,0.514755166292915,-5.71055395405827,1.12609029239888e-08,1.52830444295369e-07,"AC083967.1","lncRNA"
"ENSG00000196396",7045.84318641704,-1.1862344722505,0.207749261097601,-5.70993353229405,1.13020304413908e-08,1.533354500889e-07,"PTPN1","protein_coding"
"ENSG00000232043",39.0474894532251,-1.80059813717992,0.315362441488182,-5.70961503431726,1.1323200212614e-08,1.53569431573779e-07,"AL133230.1","lncRNA"
"ENSG00000238105",927.983488533452,-1.22093545802662,0.213863469825558,-5.70894813884062,1.13676519923563e-08,1.54118900808043e-07,"GOLGA2P5","transcribed_unprocessed_pseudogene"
"ENSG00000124785",760.219025831705,1.47274966560136,0.258003286168013,5.70825933062843,1.14137423794419e-08,1.54690197532457e-07,"NRN1","protein_coding"
"ENSG00000174004",321.745741960213,1.07995788722354,0.189196149345566,5.70813883347598,1.14218238751342e-08,1.54746143404855e-07,"NRROS","protein_coding"
"ENSG00000166471",2627.08378036731,-0.825299250873481,0.144585808923438,-5.70802388573625,1.14295383653507e-08,1.54797079985534e-07,"TMEM41B","protein_coding"
"ENSG00000256678",7.53157466017641,-4.67112385988653,0.818378935869213,-5.70777625761501,1.1446174644166e-08,1.54968772655587e-07,"AC025423.3","processed_pseudogene"
"ENSG00000186834",3987.69921363457,-1.01590977721139,0.177991986338178,-5.70761525904432,1.14570035528913e-08,1.55061748293126e-07,"HEXIM1","protein_coding"
"ENSG00000163510",1981.12442001703,0.479463128288035,0.0840051892927123,5.70754178789321,1.14619485962777e-08,1.5506335792161e-07,"CWC22","protein_coding"
"ENSG00000225511",41.4634378494446,-1.93061715113704,0.338259934529232,-5.70749578670599,1.14650458042753e-08,1.5506335792161e-07,"LINC00475","transcribed_unprocessed_pseudogene"
"ENSG00000115461",108791.113465118,-2.28412089942722,0.400236273605514,-5.70693125550766,1.15031213482681e-08,1.55470881454613e-07,"IGFBP5","protein_coding"
"ENSG00000159166",3857.74950614166,1.89697748568173,0.332398178894235,5.70694307650021,1.15023228078715e-08,1.55470881454613e-07,"LAD1","protein_coding"
"ENSG00000104866",3608.76186466288,-0.910178046410073,0.159527528427216,-5.70546071504729,1.16028817182583e-08,1.56765065010131e-07,"PPP1R37","protein_coding"
"ENSG00000198689",948.560739479355,1.17717098143914,0.206327531660616,5.70535096293133,1.16103608421546e-08,1.56811985411585e-07,"SLC9A6","protein_coding"
"ENSG00000166770",651.123746546197,1.81565236735028,0.318266830285865,5.70481179493155,1.16471708598303e-08,1.57254886038157e-07,"ZNF667-AS1","lncRNA"
"ENSG00000188603",106.892027784303,-1.67913050002007,0.294355184306985,-5.70443664504612,1.16728499303959e-08,1.57547247974354e-07,"CLN3","protein_coding"
"ENSG00000198176",7184.22346819861,0.951642067559458,0.166851421991225,5.70352986029395,1.17351469083021e-08,1.5833346609371e-07,"TFDP1","protein_coding"
"ENSG00000184986",361.671085002571,-2.01393047273167,0.353175288456729,-5.70235386946791,1.18164199517068e-08,1.5932018371676e-07,"TMEM121","protein_coding"
"ENSG00000246228",142.805906111864,2.9160985767208,0.511384995463103,5.70235459114326,1.18163699092037e-08,1.5932018371676e-07,"CASC8","lncRNA"
"ENSG00000167371",366.247348595679,-1.73787824570384,0.304841940909608,-5.70091582712747,1.19165470067979e-08,1.60614864460426e-07,"PRRT2","protein_coding"
"ENSG00000108379",581.507435643601,-1.64559814843157,0.288662667380246,-5.70076540678494,1.19270678780613e-08,1.60701330056866e-07,"WNT3","protein_coding"
"ENSG00000214897",6.61499915543726,6.3950436148434,1.12188591055651,5.700261991588,1.19623440101845e-08,1.61121165486108e-07,"PNMA6E","protein_coding"
"ENSG00000143556",3419.28265599873,5.53375460662628,0.97080416687483,5.70017599372312,1.19683803232257e-08,1.61147015559469e-07,"S100A7","protein_coding"
"ENSG00000260228",135.384815141819,-2.24884279137161,0.394550366542161,-5.69976099903407,1.19975510215708e-08,1.61484231270737e-07,"AC009119.1","lncRNA"
"ENSG00000196932",754.72053042692,-1.95956619635423,0.343827550602185,-5.69927044218013,1.20321222220279e-08,1.61893879646749e-07,"TMEM26","protein_coding"
"ENSG00000110092",33375.7190985245,-1.80221255764024,0.316280952077359,-5.6981381452255,1.21122889948442e-08,1.6291653042859e-07,"CCND1","protein_coding"
"ENSG00000110375",82.5357550254245,2.71768080318958,0.47697577061404,5.69773345025669,1.21410671576135e-08,1.63191452478074e-07,"UPK2","protein_coding"
"ENSG00000165672",10274.6469716105,-0.801344982987037,0.140641445910753,-5.69778686359316,1.21372650928902e-08,1.63191452478074e-07,"PRDX3","protein_coding"
"ENSG00000121067",4697.52975061634,-0.779462809217704,0.136807795866371,-5.69750286730044,1.21574937848155e-08,1.63356149753335e-07,"SPOP","protein_coding"
"ENSG00000169224",29.9128807297729,-2.30733290463634,0.404997196670393,-5.69715771764753,1.21821224552774e-08,1.63630904262873e-07,"GCSAML","protein_coding"
"ENSG00000234883",74.5592800597953,1.5214228529481,0.267121064253938,5.6956303958933,1.22916899369133e-08,1.64989381282827e-07,"MIR155HG","lncRNA"
"ENSG00000240505",41.3001497105686,2.8153726962756,0.494303499693783,5.69563577441734,1.22913024157905e-08,1.64989381282827e-07,"TNFRSF13B","protein_coding"
"ENSG00000166927",4075.26017959829,-2.10206420606134,0.369155008484079,-5.6942589366277,1.2390891612202e-08,1.66263931639767e-07,"MS4A7","protein_coding"
"ENSG00000117594",154.235687865926,1.78415983891575,0.313482477151987,5.69141808220026,1.25988597242466e-08,1.68996562188737e-07,"HSD11B1","protein_coding"
"ENSG00000112378",19500.1266553805,1.26009100202466,0.221415279785627,5.69107517441739,1.26241909238884e-08,1.69278334002026e-07,"PERP","protein_coding"
"ENSG00000088205",6106.49891067412,0.551997190430139,0.0970135276541914,5.68989916950299,1.27114408918527e-08,1.70301747115741e-07,"DDX18","protein_coding"
"ENSG00000230834",10.0562955261368,3.56339998673337,0.626277259978985,5.68981218774084,1.27179174476715e-08,1.70301747115741e-07,"AC068580.2","lncRNA"
"ENSG00000244187",1479.67065846029,-1.29558941454931,0.22770164870045,-5.68985522038843,1.27147128886449e-08,1.70301747115741e-07,"TMEM141","protein_coding"
"ENSG00000279141",13.1551759817745,2.50353561254711,0.440002240257625,5.68982469516808,1.27169859625814e-08,1.70301747115741e-07,"LINC01451","lncRNA"
"ENSG00000266952",5.39099134559682,-4.24744797558215,0.746576291025276,-5.68923501407889,1.27609743879932e-08,1.70819869535034e-07,"LINC01538","lncRNA"
"ENSG00000047936",34.0250538528174,3.03168009844255,0.532949116749148,5.68849821336606,1.28161452908853e-08,1.71499741138646e-07,"ROS1","protein_coding"
"ENSG00000183196",271.735723170904,2.05961593193468,0.362111671785075,5.68779217135295,1.2869230414776e-08,1.72151246638669e-07,"CHST6","protein_coding"
"ENSG00000134954",6675.49328557722,1.22184451217519,0.214831975907512,5.68744250949498,1.28955994503505e-08,1.72425107483797e-07,"ETS1","protein_coding"
"ENSG00000149476",2882.46576880282,-0.87883165068513,0.154522461273863,-5.6874039116395,1.28985134440244e-08,1.72425107483797e-07,"TKFC","protein_coding"
"ENSG00000282572",5.04074368847818,2.11089228657718,0.371196469829017,5.68672511230916,1.29498649350353e-08,1.73052462759378e-07,"AC215522.2","lncRNA"
"ENSG00000180549",35.9918831346051,2.11411090218727,0.371788428916234,5.68632786219281,1.29800091721547e-08,1.73396088398398e-07,"FUT7","protein_coding"
"ENSG00000260855",75.752184338093,-1.47105682106289,0.258722510027396,-5.68584782556077,1.30165264107637e-08,1.73824585548858e-07,"AL591848.3","lncRNA"
"ENSG00000285744",54.8717271420028,1.82527913850478,0.321129041094901,5.6839429167833,1.31624226458476e-08,1.75712955245948e-07,"AC083837.1","lncRNA"
"ENSG00000241679",2.77176469575315,2.55815332901549,0.450123701005207,5.68322290806433,1.32179805526091e-08,1.76394468738381e-07,"AC018450.1","lncRNA"
"ENSG00000100003",3392.39260956601,-2.25511322193318,0.396814010906305,-5.68304838022882,1.32314818814725e-08,1.7651446227768e-07,"SEC14L2","protein_coding"
"ENSG00000162377",2098.17794725714,0.729280105285818,0.128331977264193,5.68276216756538,1.32536520638309e-08,1.76749981407293e-07,"COA7","protein_coding"
"ENSG00000062096",7.55055810415459,3.56666350634845,0.627664776063517,5.68243374866,1.32791360309308e-08,1.77029517502269e-07,"ARSF","protein_coding"
"ENSG00000130032",65.3627896354275,2.19558541951767,0.386465783667959,5.68118967397138,1.33761035795169e-08,1.78200840778037e-07,"PRRG3","protein_coding"
"ENSG00000185615",61.4997414477892,2.75132239490841,0.484284922002421,5.68120598000913,1.3374828191723e-08,1.78200840778037e-07,"PDIA2","protein_coding"
"ENSG00000137166",8380.78647443967,0.968934166127237,0.170560594675485,5.68087938465957,1.34003955969406e-08,1.78463723735915e-07,"FOXP4","protein_coding"
"ENSG00000105374",415.374836217828,1.97438551939033,0.347561058144826,5.68068681206402,1.34154933231556e-08,1.78604021823685e-07,"NKG7","protein_coding"
"ENSG00000118503",2526.64593162023,1.28380073903246,0.225999814122212,5.68053891556844,1.34270996533358e-08,1.78697758426119e-07,"TNFAIP3","protein_coding"
"ENSG00000214456",609.477172257616,-2.7287001387338,0.480389463802646,-5.68018315209097,1.3455058530385e-08,1.79008989101903e-07,"PLIN5","protein_coding"
"ENSG00000278030",33.6401300265518,2.33400963698267,0.410950186627689,5.67954392753987,1.35054363315461e-08,1.7961817310671e-07,"TRBV7-9","TR_V_gene"
"ENSG00000186452",6.29622355038294,2.7017437575032,0.475723568079572,5.67923041612117,1.3530211349187e-08,1.79886549734555e-07,"TMPRSS12","protein_coding"
"ENSG00000211595",4.60450459113365,3.22279609553522,0.567485940862067,5.67907654353423,1.3542387169151e-08,1.79987292423681e-07,"IGKJ3","IG_J_gene"
"ENSG00000213424",23.4764416719148,-2.90429853271721,0.51142475654253,-5.67883837370646,1.35612543575914e-08,1.80176869249994e-07,"KRT222","protein_coding"
"ENSG00000073861",76.8972338937509,1.93585212332693,0.340908435593779,5.6785104773226,1.35872712330979e-08,1.80461277005323e-07,"TBX21","protein_coding"
"ENSG00000136573",86.5754097169468,3.2824629726967,0.578091709792485,5.67810075303621,1.36198488858674e-08,1.80832600149842e-07,"BLK","protein_coding"
"ENSG00000150676",10.1777811259371,-2.77954950777822,0.48954483674053,-5.67782417292952,1.36418829788561e-08,1.81063730646119e-07,"CCDC83","protein_coding"
"ENSG00000278683",14.494867344827,-3.08946419978033,0.544185629301728,-5.67722489060319,1.36897444147895e-08,1.81637385131958e-07,"AC006329.1","unprocessed_pseudogene"
"ENSG00000100368",873.931341514239,1.50776754828308,0.265626839174731,5.6762620560766,1.37669825833524e-08,1.82538436753048e-07,"CSF2RB","protein_coding"
"ENSG00000281903",12.404991181612,-1.89483523892504,0.333814795545472,-5.67630693489416,1.37633730363323e-08,1.82538436753048e-07,"LINC02246","lncRNA"
"ENSG00000232036",3.17488665856386,-3.18463272003041,0.561158324085944,-5.67510555103637,1.38603166774652e-08,1.83713733515973e-07,"AL078645.2","processed_pseudogene"
"ENSG00000087053",2753.83394617206,0.93018200481147,0.163913242895882,5.6748435231821,1.38815485210011e-08,1.83808420385827e-07,"MTMR2","protein_coding"
"ENSG00000119471",3545.72804906023,-0.994167417537887,0.175186898810176,-5.6748959213846,1.3877300223504e-08,1.83808420385827e-07,"HSDL2","protein_coding"
"ENSG00000154237",1419.34362265521,1.15532709035706,0.203585679603244,5.67489369885257,1.3877480394438e-08,1.83808420385827e-07,"LRRK1","protein_coding"
"ENSG00000120949",84.5438054733783,1.57487597183071,0.27752534475021,5.67471044220555,1.38923440289384e-08,1.83889157131105e-07,"TNFRSF8","protein_coding"
"ENSG00000253239",5.29506333048133,3.63179525880847,0.640060449129051,5.67414415896243,1.39383720981185e-08,1.84436045399749e-07,"IGLVI-70","IG_V_pseudogene"
"ENSG00000144191",15.6872695950223,-2.41347970656618,0.425410158031001,-5.67330060414378,1.4007211906515e-08,1.8528431268432e-07,"CNGA3","protein_coding"
"ENSG00000196730",1965.78367966267,1.36965242599134,0.24143128535339,5.67305278595745,1.40274982461705e-08,1.85489969207215e-07,"DAPK1","protein_coding"
