"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name","gene_type"
"ENSG00000115353",237.949568598976,-1.94370887082272,0.40710529879865,-4.77446222527321,1.80188099555367e-06,0.000127553235638118,"TACR1","protein_coding"
"ENSG00000172987",36.9937122336696,-2.16130660684155,0.452784488744371,-4.77336715494634,1.81171069291589e-06,0.000127986801404457,"HPSE2","protein_coding"
"ENSG00000213759",456.168590295574,-4.04519958638283,0.847533866909138,-4.77290612720318,1.81586441842108e-06,0.000128018441498686,"UGT2B11","protein_coding"
"ENSG00000101158",7854.50908293478,0.712339936060891,0.149311243857253,4.77083920579963,1.8345995220509e-06,0.000128059716228434,"NELFCD","protein_coding"
"ENSG00000130699",1798.27820597719,0.478363546085659,0.100265059600376,4.7709894951667,1.83323102290343e-06,0.000128059716228434,"TAF4","protein_coding"
"ENSG00000165643",5.49050950086014,3.23411765487672,0.677898836197772,4.77079688322873,1.83498507839267e-06,0.000128059716228434,"SOHLH1","protein_coding"
"ENSG00000229980",44.5740193409637,1.20346049560593,0.252237216821602,4.77114563334679,1.83181030475506e-06,0.000128059716228434,"TOB1-AS1","lncRNA"
"ENSG00000253552",61.886094828312,-1.265262150512,0.265175032286362,-4.77142263207361,1.82929246632329e-06,0.000128059716228434,"HOXA-AS2","lncRNA"
"ENSG00000197587",84.6199789051556,2.5425100616104,0.532989482650981,4.77028186178172,1.83968313886918e-06,0.000128128737968218,"DMBX1","protein_coding"
"ENSG00000073756",384.634333253036,-2.17835709588861,0.456781309752787,-4.76892782033388,1.85208999808573e-06,0.000128733297754269,"PTGS2","protein_coding"
"ENSG00000227440",22.6430842206131,1.52405878969679,0.320026266285069,4.76229281861262,1.91405669524813e-06,0.000132773270155315,"ATP5MC1P4","processed_pseudogene"
"ENSG00000167900",5571.85967776879,1.20353749543183,0.252757373113558,4.76163160190429,1.92034004922455e-06,0.000132942178357639,"TK1","protein_coding"
"ENSG00000248309",20.1344602039108,-1.35945298541396,0.285654034247438,-4.75908904628452,1.94468634118364e-06,0.000134358379312378,"MEF2C-AS1","lncRNA"
"ENSG00000260949",14.1635726236263,1.83592830330691,0.385952090899435,4.75688135029507,1.96606645991721e-06,0.00013556440290986,"AP006545.1","lncRNA"
"ENSG00000265933",28.3304952538391,4.98827535105755,1.048908606279,4.75568159246346,1.97777986025078e-06,0.00013610040890909,"LINC00668","lncRNA"
"ENSG00000168126",4.05088173601191,2.17671354487989,0.458161124584213,4.75097826524519,2.02434892991979e-06,0.000139028098974312,"OR2W6P","unprocessed_pseudogene"
"ENSG00000205231",3.57856353522789,-2.32230829952843,0.48891374368891,-4.74993458356549,2.0348246122492e-06,0.000139212368658083,"TTLL10-AS1","lncRNA"
"ENSG00000288541",2.68593550449773,-3.36733723131157,0.708926827399767,-4.74990803164049,2.0350917983017e-06,0.000139212368658083,"AL353732.2","lncRNA"
"ENSG00000164411",24.8912373217567,3.05025506472612,0.642522352258756,4.74731354326133,2.06136271201618e-06,0.000140730780408298,"GJB7","protein_coding"
"ENSG00000133800",233.042910732808,-1.85461964084469,0.390991423582031,-4.74337678267664,2.10184809283189e-06,0.000143211720644729,"LYVE1","protein_coding"
"ENSG00000168917",167.835913941826,-1.08009591282179,0.227786429500438,-4.74170439033863,2.11927701886481e-06,0.000144115009087962,"SLC35G2","protein_coding"
"ENSG00000133636",116.80928561204,-4.20404134925106,0.887678045998894,-4.73599788594557,2.17979859365461e-06,0.000147814391759628,"NTS","protein_coding"
"ENSG00000286535",63.7156671865557,1.00741752203646,0.212725121995336,4.73577127415417,2.18223591829239e-06,0.000147814391759628,"AC139019.1","lncRNA"
"ENSG00000149485",2834.58106385361,1.40327420788668,0.296621467972951,4.73085855004483,2.23572268636508e-06,0.000150845781641566,"FADS1","protein_coding"
"ENSG00000253490",20.1996067717562,2.3022726412416,0.486619246311912,4.73115820775798,2.23242446041579e-06,0.000150845781641566,"LINC02099","lncRNA"
"ENSG00000119508",614.403288409538,-2.10728888608229,0.445510188306527,-4.7300576763295,2.24456059963381e-06,0.000151146873127388,"NR4A3","protein_coding"
"ENSG00000145335",86.9072198094762,-1.3411491298776,0.283577972986331,-4.72938400593704,2.25202075076031e-06,0.000151354196177072,"SNCA","protein_coding"
"ENSG00000112782",310.98348154229,-1.22381294612703,0.258912275580741,-4.72674747994089,2.28144692903422e-06,0.000152737566208308,"CLIC5","protein_coding"
"ENSG00000140519",286.310400170137,-2.86076895322546,0.605227614032934,-4.72676541336692,2.28124553319919e-06,0.000152737566208308,"RHCG","protein_coding"
"ENSG00000154721",742.571783936659,-1.02775231211693,0.217513278128516,-4.72500953026736,2.30104564667562e-06,0.000153751686391508,"JAM2","protein_coding"
"ENSG00000262136",13.458144013055,1.48532054997818,0.314438262914845,4.72372711962359,2.31561083402791e-06,0.000154426208999023,"AC092115.3","lncRNA"
"ENSG00000186642",396.36531825542,-1.18620375581006,0.25116898858903,-4.72273174516365,2.3269769390006e-06,0.00015488519914793,"PDE2A","protein_coding"
"ENSG00000262188",14.9525929218599,1.92431732929859,0.407517329352852,4.72205030484093,2.33478912265283e-06,0.000155106327388542,"LINC01978","lncRNA"
"ENSG00000230082",96.9667926639802,1.75552011064628,0.372071928317575,4.71822778618195,2.37908029540156e-06,0.000157745352792029,"PRRT3-AS1","lncRNA"
"ENSG00000173262",89.0993932640609,2.65794268151017,0.563524069648372,4.71664446057944,2.39766143531393e-06,0.000158672824296781,"SLC2A14","protein_coding"
"ENSG00000103995",423.465610121162,0.786505085421355,0.16684516514429,4.71398188099233,2.42922273734334e-06,0.000160454109869074,"CEP152","protein_coding"
"ENSG00000065618",2460.21365264638,-2.65703250705805,0.56390956436057,-4.71180606782387,2.45530984016987e-06,0.000161867706924939,"COL17A1","protein_coding"
"ENSG00000231898",10.5658463252976,-4.0117082129822,0.851547953063414,-4.71107727820873,2.46410769720355e-06,0.000162138286475994,"MYO3B-AS1","lncRNA"
"ENSG00000116785",23.3474997404534,2.41831888421531,0.513456633375135,4.70987952442806,2.47863260624469e-06,0.000162783960803655,"CFHR3","protein_coding"
"ENSG00000164032",11680.6070926143,0.809866961768452,0.172087404310671,4.70613735509887,2.52454455012531e-06,0.000165171195992574,"H2AZ1","protein_coding"
"ENSG00000197170",6106.03965240677,0.693713736125773,0.147395544636937,4.7064769687206,2.52034444715561e-06,0.000165171195992574,"PSMD12","protein_coding"
"ENSG00000147471",5026.04556645318,1.17843448093025,0.250497507176036,4.70437608028614,2.54643475827186e-06,0.000166288447494332,"PLPBP","protein_coding"
"ENSG00000004846",30.5619184317337,-2.51895055219446,0.53590339552467,-4.70038177259225,2.59675561950123e-06,0.000169254571463529,"ABCB5","protein_coding"
"ENSG00000095637",3358.06140893293,-1.29433438294433,0.275529590922751,-4.69762386903559,2.63205561870244e-06,0.00017123231892293,"SORBS1","protein_coding"
"ENSG00000165509",7.72185912849837,2.63339626725793,0.560841545890772,4.69543721671933,2.66037072863411e-06,0.000172749072971175,"MAGEC3","protein_coding"
"ENSG00000170989",1250.15866663915,-1.20069268225474,0.255908335024689,-4.69188579629069,2.70698229579605e-06,0.000175445972623404,"S1PR1","protein_coding"
"ENSG00000197444",119.536924011344,2.80948613599404,0.59899266364529,4.6903514959538,2.72736116743824e-06,0.000176435751927255,"OGDHL","protein_coding"
"ENSG00000286522",15.8409997578257,2.02750428846489,0.43246157311399,4.68828773355655,2.75500477275955e-06,0.000177890915654166,"H3C2","protein_coding"
"ENSG00000165507",4670.37912499875,-1.23689636674382,0.263873484885481,-4.68745985327258,2.76616942495214e-06,0.000178278587285395,"DEPP1","protein_coding"
"ENSG00000197465",13.2298238330863,-1.35117881775965,0.288320213177466,-4.68638255663321,2.78076268555987e-06,0.000178885376112971,"GYPE","protein_coding"
"ENSG00000226853",49.1185832804637,1.15587159085639,0.246759216358153,4.6842083870891,2.81043971347065e-06,0.000180458438479263,"AC010894.1","lncRNA"
"ENSG00000166159",87.1717941474941,3.11898005831442,0.666005470957237,4.68311477056123,2.8254820321742e-06,0.000180786034274853,"LRTM2","protein_coding"
"ENSG00000258162",2.81602040022387,3.53051041104456,0.75388696520292,4.68307660697419,2.82600835166943e-06,0.000180786034274853,"AC069228.1","lncRNA"
"ENSG00000081041",218.281617883985,-2.20167405518929,0.470679478022537,-4.67765041390622,2.9018070676846e-06,0.000185291913406959,"CXCL2","protein_coding"
"ENSG00000272662",7.5652211529164,1.71673332873271,0.367070251577816,4.67685224109963,2.91312003495474e-06,0.000185671091526774,"AC073352.1","lncRNA"
"ENSG00000054598",2853.72704157459,-1.22447656651238,0.261972821401996,-4.67405954541148,2.95303652029454e-06,0.00018752324741466,"FOXC1","protein_coding"
"ENSG00000226476",36.2387042605057,3.69295414388025,0.790069946746941,4.67421164301432,2.95084911814068e-06,0.00018752324741466,"LINC01748","lncRNA"
"ENSG00000119283",21.3836027789526,1.90745556594441,0.408594364565419,4.6683354724512,3.03649799571188e-06,0.00019246940048049,"TRIM67","protein_coding"
"ENSG00000236651",6.83930922245759,-2.80988246619696,0.602329750138828,-4.66502354490929,3.08581703712396e-06,0.00019523727023342,"DLX2-DT","lncRNA"
"ENSG00000180264",8.66440222048945,-2.91531230911336,0.625365014096578,-4.66177711160403,3.13490598693082e-06,0.000197842145438665,"ADGRD2","protein_coding"
"ENSG00000189057",1995.69338959774,1.05823413842342,0.227013599985354,4.66154511664362,3.13844248662292e-06,0.000197842145438665,"FAM111B","protein_coding"
"ENSG00000182557",39.1835095715026,-1.43688024098856,0.308328939396926,-4.66021854386753,3.15873820128593e-06,0.000198758854578183,"SPNS3","protein_coding"
"ENSG00000134962",111.333292225328,-1.55015963927632,0.332689336539631,-4.65948099028312,3.17007669219207e-06,0.000199109635148682,"KLB","protein_coding"
"ENSG00000171051",407.491853030551,-1.52967392858965,0.328349104845183,-4.65868158620653,3.18241010167564e-06,0.000199160066960842,"FPR1","protein_coding"
"ENSG00000198848",658.889037440863,-1.97375228436358,0.423646722672505,-4.65895799196202,3.17814044682222e-06,0.000199160066960842,"CES1","protein_coding"
"ENSG00000091138",33.1159608417698,-1.92485457647793,0.413414462490854,-4.65599235421163,3.22423899222109e-06,0.000201412904134317,"SLC26A3","protein_coding"
"ENSG00000087494",583.895525170965,-2.19598858448465,0.472074783938125,-4.65178115671706,3.29080210433025e-06,0.000205120475612508,"PTHLH","protein_coding"
"ENSG00000101251",3.62792249777837,-2.56539121202225,0.551564422390644,-4.65111799797217,3.30140351543072e-06,0.000205120475612508,"SEL1L2","protein_coding"
"ENSG00000106714",91.3017562690317,-1.79636820196867,0.38620862541674,-4.65128970133769,3.29865548706929e-06,0.000205120475612508,"CNTNAP3","protein_coding"
"ENSG00000088386",309.418466638678,2.76119376696059,0.593733647781748,4.65055968661486,3.31035420002687e-06,0.000205307335439728,"SLC15A1","protein_coding"
"ENSG00000136960",1573.39811086465,-1.32934801635116,0.285871867792724,-4.65015332433838,3.31688351036008e-06,0.000205343621622561,"ENPP2","protein_coding"
"ENSG00000090512",5.43560559747418,-3.56959097464506,0.768018044718018,-4.64779571156516,3.35500932168133e-06,0.000207332373913205,"FETUB","protein_coding"
"ENSG00000137674",25.6754659065883,-2.97985647490354,0.641208777249337,-4.64724841678954,3.36391973890896e-06,0.000207511798893947,"MMP20","protein_coding"
"ENSG00000182308",30.1788096205769,1.37969521747222,0.297347272425946,4.6400130265726,3.48387216474765e-06,0.000214146555037736,"DCAF4L1","protein_coding"
"ENSG00000227477",32.8063445484586,0.94981586330703,0.204692541951417,4.64020747532886,3.48059551640706e-06,0.000214146555037736,"STK4-AS1","lncRNA"
"ENSG00000244067",14.7212441834045,2.82947617720098,0.610024986203189,4.63829554722293,3.51294206258786e-06,0.000215549881975307,"GSTA2","protein_coding"
"ENSG00000163072",1215.33060193354,-1.11778855765956,0.241017515896124,-4.6377897204007,3.52154788303603e-06,0.000215694807835957,"NOSTRIN","protein_coding"
"ENSG00000145777",24.6195248894648,-1.79426646145908,0.386937899009708,-4.63709154893111,3.53345934651289e-06,0.000215784022765494,"TSLP","protein_coding"
"ENSG00000162407",2562.47055139205,-0.870290765609771,0.187685132821237,-4.63697231915908,3.5354973769075e-06,0.000215784022765494,"PLPP3","protein_coding"
"ENSG00000015592",13.5607771073635,-2.68727313638511,0.579629960556864,-4.63618742861977,3.54894190589685e-06,0.000216222571674086,"STMN4","protein_coding"
"ENSG00000253598",36.0693740193516,1.27574779211165,0.275248498127564,4.63489465261463,3.57119302069515e-06,0.00021719518116182,"SLC10A5","protein_coding"
"ENSG00000120802",8445.90966129486,0.753914543106005,0.162868403528101,4.62897975773382,3.67471682840379e-06,0.00022309858143622,"TMPO","protein_coding"
"ENSG00000135424",779.878973669404,-1.40200458576355,0.302991165516211,-4.62721275511427,3.70619735206813e-06,0.000224615065837181,"ITGA7","protein_coding"
"ENSG00000177054",2165.51891718209,0.869854385883491,0.188023958185386,4.62629546935631,3.72264128977096e-06,0.000225216538275197,"ZDHHC13","protein_coding"
"ENSG00000120526",2473.19821480181,0.718832671856578,0.15547308717199,4.62351835248103,3.77285344254497e-06,0.000227135774841971,"NUDCD1","protein_coding"
"ENSG00000131471",1857.99008356603,-1.31456486743134,0.284369862985279,-4.6227291937029,3.78724001473369e-06,0.000227135774841971,"AOC3","protein_coding"
"ENSG00000165490",825.924281972063,1.06956557766011,0.231337780963728,4.62339343450262,3.77512723492452e-06,0.000227135774841971,"DDIAS","protein_coding"
"ENSG00000173269",1718.26532051806,-0.976106390585867,0.211147773726221,-4.62285902124409,3.78486961590259e-06,0.000227135774841971,"MMRN2","protein_coding"
"ENSG00000213088",950.075409717983,-2.29214396410665,0.495812777765473,-4.62300301020252,3.78224232044255e-06,0.000227135774841971,"ACKR1","protein_coding"
"ENSG00000204019",133.577332496358,5.23169334418525,1.13199122115489,4.62167307167606,3.80657569737787e-06,0.000227899752973862,"CT83","protein_coding"
"ENSG00000279138",18.9577247038959,1.46183889631153,0.316546699705732,4.61808288530725,3.87301561050726e-06,0.000231476339558777,"AP002847.1","TEC"
"ENSG00000102010",67.4085501495642,-1.67153777922567,0.362070746831916,-4.61660543927247,3.90067879478921e-06,0.000232586443799618,"BMX","protein_coding"
"ENSG00000167754",2147.67238324967,-2.47101374921869,0.535271728586292,-4.61637261460622,3.90505535978516e-06,0.000232586443799618,"KLK5","protein_coding"
"ENSG00000147684",9720.01410127793,1.19440087701191,0.258852634757419,4.6142117816619,3.94589919460506e-06,0.0002338097558793,"NDUFB9","protein_coding"
"ENSG00000168243",667.317817925223,2.61991862760262,0.567770638220625,4.61439611568038,3.9423990197724e-06,0.0002338097558793,"GNG4","protein_coding"
"ENSG00000276409",11.8991681378198,-2.28496926556143,0.495146627919377,-4.61473255945001,3.93601822258356e-06,0.0002338097558793,"CCL14","protein_coding"
"ENSG00000287692",10.497169510813,-1.84754282939018,0.400513064329201,-4.61294023575621,3.97012484938752e-06,0.000234842402263856,"AC053545.1","lncRNA"
"ENSG00000163638",1190.32925929997,-1.37567300919303,0.298507829022558,-4.60849892512893,4.05586471125191e-06,0.000239504011025978,"ADAMTS9","protein_coding"
"ENSG00000225670",21.3964620663756,-2.36586796485122,0.513875065983067,-4.6039750154548,4.14502212705873e-06,0.000244351176415092,"CADM3-AS1","lncRNA"
"ENSG00000189129",200.647767174212,-1.35544395109271,0.294480418160877,-4.60283220038156,4.16784019090906e-06,0.00024527775024694,"PLAC9","protein_coding"
"ENSG00000235770",107.917522716966,1.8847365726203,0.409647077407906,4.60087884563028,4.20712090117718e-06,0.000247168352944159,"LINC00607","lncRNA"
"ENSG00000164983",2945.01588212184,0.941437647553335,0.20470553271243,4.59898486904047,4.24554613239785e-06,0.000249002361873827,"TMEM65","protein_coding"
"ENSG00000141338",397.419955140189,-2.00998177544281,0.437236783894668,-4.59700978846972,4.28597491428795e-06,0.00025094746341369,"ABCA8","protein_coding"
"ENSG00000065809",6161.14134026366,-0.995847683648919,0.216709546201674,-4.59531064091733,4.32105045185895e-06,0.000252573075904344,"FAM107B","protein_coding"
"ENSG00000187848",28.4469197505783,3.16147400473726,0.688468313840539,4.5920399547531,4.38934306402141e-06,0.000256131513761182,"P2RX2","protein_coding"
"ENSG00000097046",1062.67318591129,0.91433399602116,0.199209795201937,4.5898044074304,4.43661544601486e-06,0.000258453424253935,"CDC7","protein_coding"
"ENSG00000253632",22.1351299746093,-2.28610624980409,0.498427791773302,-4.58663478950603,4.50447628407945e-06,0.00026196487076351,"AC084026.2","lncRNA"
"ENSG00000260581",12.4926157523665,-2.21176234067801,0.482474741876533,-4.5842033762754,4.55720513281111e-06,0.00026458596859321,"AC011374.1","lncRNA"
"ENSG00000145604",2064.42343276484,0.864180491186191,0.188541492450412,4.58350297303114,4.57250379834214e-06,0.000264982014985215,"SKP2","protein_coding"
"ENSG00000179455",228.287313250648,2.61822889434047,0.571267874032993,4.58318945166039,4.57936786644011e-06,0.000264982014985215,"MKRN3","protein_coding"
"ENSG00000085563",223.57488307761,-1.37268842974453,0.29954035781387,-4.58264936238576,4.59121544461319e-06,0.000265223306913316,"ABCB1","protein_coding"
"ENSG00000228058",7.69739908671216,-2.07302448184741,0.452418657845525,-4.58209325786743,4.60344501756839e-06,0.000265485823258598,"LINC01736","lncRNA"
"ENSG00000166960",16.9327363120842,-1.60802934860419,0.351116260779606,-4.5797632528718,4.6550254455164e-06,0.000268013090025607,"CCDC178","protein_coding"
"ENSG00000104722",22.47655063857,-2.31632066558102,0.505874527010295,-4.5788442428015,4.67552186684987e-06,0.000268745262712694,"NEFM","protein_coding"
"ENSG00000272031",94.2361533385963,1.40077667451702,0.306094929618373,4.57628186217737,4.73312746033839e-06,0.000271604465311278,"ANKRD34A","protein_coding"
"ENSG00000106077",3625.71805721141,0.933874507333098,0.204214551304061,4.57300668032526,4.80774804496737e-06,0.000274972940750658,"ABHD11","protein_coding"
"ENSG00000137033",692.322760113318,-2.05983963665377,0.450414123282085,-4.57321280612628,4.80301871154638e-06,0.000274972940750658,"IL33","protein_coding"
"ENSG00000160181",39.3743586698199,3.67719118399496,0.804637548083012,4.56999700393747,4.87731187367824e-06,0.000278490477150768,"TFF2","protein_coding"
"ENSG00000006210",4240.36827785217,-1.29683000493084,0.283810673233575,-4.56934896124767,4.89241595908281e-06,0.000278891929548706,"CX3CL1","protein_coding"
"ENSG00000125885",591.497785610636,0.715110827893858,0.15659235448827,4.56670333766151,4.95454418107265e-06,0.00028196825162299,"MCM8","protein_coding"
"ENSG00000157404",2800.14236696417,-1.69885503766719,0.372368595330009,-4.56229407896656,5.05977093916543e-06,0.000287483202456365,"KIT","protein_coding"
"ENSG00000166272",5664.43105996352,-0.518336596685236,0.113735351941593,-4.55739211983466,5.17926771899047e-06,0.000293307874348403,"WBP1L","protein_coding"
"ENSG00000284669",33.8859775055807,-1.21559585515674,0.266720299312523,-4.557567827758,5.17493811887366e-06,0.000293307874348403,"AC092053.3","lncRNA"
"ENSG00000135097",471.263876882622,1.84306096597437,0.40481544363912,4.55284252351151,5.29258909749653e-06,0.000299234845127688,"MSI1","protein_coding"
"ENSG00000286379",634.690711169644,-1.83313907583766,0.402710866649103,-4.55199804040785,5.31388306952254e-06,0.000299947860517412,"AL591845.1","lncRNA"
"ENSG00000274270",25.5034729129565,1.40215022195918,0.308172220461221,4.54989168024516,5.36735381574924e-06,0.000302471839420975,"AL137060.3","lncRNA"
"ENSG00000198554",1365.49113382966,0.785602660094651,0.172682799217044,4.54939729756889,5.3799783426954e-06,0.00030268949812445,"WDHD1","protein_coding"
"ENSG00000160949",1671.81584605484,0.969589327673726,0.213169478110524,4.54844350264354,5.40441477033273e-06,0.000303569932099421,"TONSL","protein_coding"
"ENSG00000204652",8.08656985709208,2.25578885897523,0.496256187084196,4.5456135715493,5.47754515031278e-06,0.00030717824223629,"RPS26P8","processed_pseudogene"
"ENSG00000171992",4349.49233174997,-0.815910516756467,0.179517542413418,-4.5450183073333,5.49304795708191e-06,0.000307548365765632,"SYNPO","protein_coding"
"ENSG00000233028",37.3297829040376,1.92426479022265,0.423639014520039,4.54222751982072,5.56629184540429e-06,0.000311144905824419,"AC006970.1","processed_pseudogene"
"ENSG00000112232",5.21178992178596,-2.28302638662644,0.502860982238032,-4.54007462751555,5.62343208866971e-06,0.000313831117129394,"KHDRBS2","protein_coding"
"ENSG00000249738",4.64104021290276,-1.93926868503343,0.427281389463338,-4.53862193125035,5.66230512479086e-06,0.000315490855703065,"AC008691.1","lncRNA"
"ENSG00000267649",8.47890890686222,1.62552499642728,0.358253281975927,4.53736247009876,5.6962153930033e-06,0.000316869179953783,"AC010327.5","lncRNA"
"ENSG00000163734",48.2756803656167,-1.8333942825912,0.404179855484438,-4.53608525440673,5.7308021652236e-06,0.000318280644369211,"CXCL3","protein_coding"
"ENSG00000137404",1447.05708143214,0.948457021029583,0.20910778580176,4.53573269590615,5.74038473193287e-06,0.000318301108450435,"NRM","protein_coding"
"ENSG00000131196",1392.69840731223,-1.06750796781473,0.23542490021321,-4.53438853259769,5.7770600880797e-06,0.000319821379395374,"NFATC1","protein_coding"
"ENSG00000108106",1808.55796277581,1.01920322355663,0.224907717288714,4.53165074032688,5.85245529115079e-06,0.000323476908852487,"UBE2S","protein_coding"
"ENSG00000183048",880.191568079939,1.36598496121753,0.301750620933671,4.52686710963817,5.98645591064307e-06,0.000330354823375663,"SLC25A10","protein_coding"
"ENSG00000241644",159.973384893834,-1.42544273805329,0.314911022290938,-4.52649363519693,5.99704046724494e-06,0.000330411105169021,"INMT","protein_coding"
"ENSG00000115233",4962.489510033,0.477277245005685,0.105502144257479,4.52386298273604,6.07210418755485e-06,0.000332953712950924,"PSMD14","protein_coding"
"ENSG00000180660",69.1030459390297,-1.66588884730026,0.368209155491047,-4.52430044841938,6.05955940731892e-06,0.000332953712950924,"MAB21L1","protein_coding"
"ENSG00000204710",114.430588055651,3.70948602090999,0.819943047480462,4.52407765674527,6.06594508622978e-06,0.000332953712950924,"SPDYC","protein_coding"
"ENSG00000144395",193.526111500362,1.08608110806042,0.240126476121081,4.5229544263698,6.098237435482e-06,0.00033334028427711,"CCDC150","protein_coding"
"ENSG00000159259",1689.44417805661,0.745361752835491,0.164795599333146,4.52294694671238,6.09845302252521e-06,0.00033334028427711,"CHAF1B","protein_coding"
"ENSG00000132026",95.8043037310739,2.75396820518052,0.609273360417775,4.52008635876044,6.18144107038439e-06,0.000336810539079541,"RTBDN","protein_coding"
"ENSG00000169490",4660.47252383081,1.23810156379735,0.273894510147898,4.52035918182077,6.17347986439577e-06,0.000336810539079541,"TM2D2","protein_coding"
"ENSG00000138135",155.994647642531,-1.47408078162661,0.326319925933593,-4.51728706853955,6.26369627206192e-06,0.000340754941288786,"CH25H","protein_coding"
"ENSG00000184445",2433.48007835545,0.723276726019821,0.160199714382532,4.51484404206082,6.33633786108832e-06,0.000344164766369963,"KNTC1","protein_coding"
"ENSG00000248810",95.8812454708065,3.14760933310405,0.69785485970754,4.51040684079088,6.47034120261519e-06,0.000350371862422672,"LINC02432","lncRNA"
"ENSG00000279694",12.8472367554068,3.65595917182122,0.810564136480407,4.51038851496187,6.4709002236406e-06,0.000350371862422672,"AC011270.2","TEC"
"ENSG00000189056",155.047686692284,-2.17469764421831,0.482673747622513,-4.50552294366563,6.62096844115367e-06,0.000357936392487721,"RELN","protein_coding"
"ENSG00000065325",13.0557910458728,-2.00464946952256,0.445323058877645,-4.50156224691106,6.74558030442023e-06,0.000363618837736477,"GLP2R","protein_coding"
"ENSG00000125319",474.365188089172,0.929659492368124,0.206551152272344,4.5008681004226,6.76764940154704e-06,0.000363618837736477,"HROB","protein_coding"
"ENSG00000139547",206.745789801153,1.73642255094668,0.385798692104147,4.50085131568546,6.768183895341e-06,0.000363618837736477,"RDH16","protein_coding"
"ENSG00000237766",7.15980942857933,1.5090968838677,0.335287280612698,4.50090704636933,6.76640936090248e-06,0.000363618837736477,"GGTA2P","processed_pseudogene"
"ENSG00000253573",5.11014449883994,2.26094615255797,0.502662760604844,4.49793843856151,6.86155577017629e-06,0.000368062801367609,"AC024382.1","lncRNA"
"ENSG00000170442",346.644042133872,2.25811406626738,0.502175706199908,4.4966613047754,6.90288151973067e-06,0.000369133192103864,"KRT86","protein_coding"
"ENSG00000187942",25.9060524458342,-1.23547424274989,0.2747361633944,-4.49694800817428,6.89358364211321e-06,0.000369133192103864,"LDLRAD2","protein_coding"
"ENSG00000276043",1843.48673686771,1.00106404118163,0.222689387407093,4.49533789121079,6.94595591947825e-06,0.000370862515051586,"UHRF1","protein_coding"
"ENSG00000156469",1956.55077346218,0.774246215875005,0.172262295513551,4.49457737438602,6.97082537994855e-06,0.000371615991898646,"MTERF3","protein_coding"
"ENSG00000255571",412.510209275858,1.68789616734641,0.375607666055774,4.49377454158717,6.99717100273124e-06,0.000372445720014408,"MIR9-3HG","lncRNA"
"ENSG00000184661",910.034925205972,1.10228495107267,0.245371779772334,4.49230531765068,7.04563161517957e-06,0.000374448221763659,"CDCA2","protein_coding"
"ENSG00000157557",3414.7847874019,-0.959302955521106,0.21356027136283,-4.49195418885422,7.05726061848422e-06,0.00037449011991634,"ETS2","protein_coding"
"ENSG00000105290",607.022842577563,1.56757156729073,0.349117479484417,4.49009763018955,7.1190535939314e-06,0.000377189733745951,"APLP1","protein_coding"
"ENSG00000119547",295.999547881002,2.65372080223491,0.591171488671333,4.48891878767562,7.15855796683165e-06,0.000378185897076896,"ONECUT2","protein_coding"
"ENSG00000173207",2871.97918892867,0.745036501446241,0.165973684613572,4.4888833020781,7.15975037453437e-06,0.000378185897076896,"CKS1B","protein_coding"
"ENSG00000183161",1855.97327892158,0.73675970879363,0.164170234763907,4.48777885865343,7.19695762900333e-06,0.000379570841670107,"FANCF","protein_coding"
"ENSG00000111247",1146.15693553772,0.884722329322719,0.197154687292461,4.48745267724888,7.20798157761821e-06,0.000379572749388447,"RAD51AP1","protein_coding"
"ENSG00000094963",1509.61158404515,-1.85304613081537,0.413059127371222,-4.48615224316304,7.25209307746037e-06,0.000381314391721261,"FMO2","protein_coding"
"ENSG00000261542",58.228052499477,0.853463896712497,0.190279686385912,4.48531271478745,7.28070738418696e-06,0.000382237137669816,"AC011978.2","lncRNA"
"ENSG00000164056",2050.61674583958,-1.08319606682118,0.241516415077473,-4.48497907056839,7.292109197309e-06,0.000382254798514475,"SPRY1","protein_coding"
"ENSG00000170369",107.213227042995,-1.9613124713837,0.437447447306125,-4.48353849922269,7.34153498150909e-06,0.000383681279782498,"CST2","protein_coding"
"ENSG00000183971",149.216021664918,2.68650609767738,0.599184053444042,4.4836074695841,7.33916133485695e-06,0.000383681279782498,"NPW","protein_coding"
"ENSG00000252835",5.72751960338468,1.95769760210425,0.436846430783528,4.48143206433648,7.41438352036168e-06,0.000386903140046668,"SCARNA21","scaRNA"
"ENSG00000039537",129.699727761347,-2.76670384264137,0.61749464635138,-4.48053089850921,7.44575993053515e-06,0.000387954414480146,"C6","protein_coding"
"ENSG00000143476",2503.8759336391,0.895929632040703,0.200012794818848,4.47936159710256,7.48666146509929e-06,0.00038891236137121,"DTL","protein_coding"
"ENSG00000197892",3653.1302714477,-1.1283908192397,0.251896280525102,-4.47958507718915,7.47882768167711e-06,0.00038891236137121,"KIF13B","protein_coding"
"ENSG00000254211",16.5854532782569,-1.94185892453766,0.433586681339745,-4.47859449588601,7.51361086365544e-06,0.00038972625718465,"LINC01485","lncRNA"
"ENSG00000215023",8.03414406518162,2.22731315530059,0.497494548271709,4.47706042817606,7.56778342461909e-06,0.000391947643783308,"AC131097.1","lncRNA"
"ENSG00000268560",4.80087109415345,3.1593073697952,0.706088444267073,4.47437908869135,7.66336764102232e-06,0.000396303944848976,"AC010636.1","lncRNA"
